# stan_version_major = 2
# stan_version_minor = 24
# stan_version_patch = 0
# model = simple_bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/simple-bernoulli.json
# init = 2 (Default)
# random
#   seed = 3649689744 (Default)
# output
#   file = data/simple-bernoulli_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-6.86902,0.977241,0.971545,2,3,0,7.30643,0.192112
-7.03251,0.962668,0.971545,1,1,0,7.03855,0.16444
-6.78429,0.987309,0.971545,2,3,0,7.13979,0.217382
-6.77886,1,0.971545,1,1,0,6.79024,0.219844
-7.09887,0.915347,0.971545,1,3,0,7.21534,0.36299
-6.76688,0.994897,0.971545,1,3,0,7.1022,0.226266
-6.74845,0.992271,0.971545,2,3,0,6.81474,0.253659
-6.76306,0.994347,0.971545,2,3,0,6.7788,0.272081
-6.77069,0.997616,0.971545,1,1,0,6.77409,0.277221
-6.83113,0.980761,0.971545,1,1,0,6.83274,0.303109
-6.83113,0.771583,0.971545,1,1,0,7.30689,0.303109
-6.83113,0.231718,0.971545,2,7,0,12.2638,0.303109
-6.86563,0.988515,0.971545,1,1,0,6.88728,0.313619
-6.89148,0.99125,0.971545,1,1,0,6.9258,0.320571
-7.97865,0.672703,0.971545,1,1,0,7.9821,0.469969
-9.18547,0.623618,0.971545,1,1,0,9.53958,0.563762
-7.50605,1,0.971545,2,3,0,8.92506,0.120356
-6.99471,1,0.971545,1,1,0,7.40276,0.169726
-6.7509,0.989355,0.971545,1,3,0,6.9986,0.25956
-6.89733,0.924728,0.971545,2,3,0,7.12424,0.322062
-7.58545,0.879382,0.971545,2,3,0,7.5902,0.115159
-7.79993,0.967713,0.971545,1,1,0,7.90743,0.102866
-6.74838,0.953089,0.971545,1,3,0,7.82093,0.246657
-6.74838,0.772364,0.971545,1,3,0,7.7459,0.246657
-6.75367,0.980321,0.971545,2,3,0,6.84887,0.263443
-6.75367,0.458511,0.971545,1,3,0,8.90598,0.263443
-6.86931,0.937672,0.971545,2,3,0,7.07412,0.192046
-6.76703,1,0.971545,2,3,0,6.84478,0.274883
-7.78595,0.600321,0.971545,2,3,0,9.33916,0.103601
-7.78595,0.988564,0.971545,1,1,0,8.02943,0.103601
-7.19517,0.917328,0.971545,1,3,0,8.70715,0.378497
-6.75373,0.933273,0.971545,2,3,0,7.54374,0.236808
-7.06939,0.91868,0.971545,1,3,0,7.12755,0.357862
-7.70873,0.910446,0.971545,2,3,0,7.76874,0.442943
-6.8248,0.947094,0.971545,2,3,0,8.1146,0.203275
-6.79773,0.928493,0.971545,2,3,0,7.39192,0.212032
-6.75575,0.995747,0.971545,1,3,0,6.81399,0.265749
-6.95924,0.897748,0.971545,2,3,0,7.29176,0.175163
-6.77543,0.970416,0.971545,2,3,0,7.10932,0.28
-8.9171,0.575553,0.971545,1,3,0,8.95486,0.545635
-8.14776,0.402193,0.971545,1,3,0,12.0562,0.0868765
-7.4211,1,0.971545,1,1,0,8.04379,0.1264
-7.45633,0.993961,0.971545,1,1,0,7.58908,0.123828
-7.01124,1,0.971545,2,3,0,7.3687,0.167355
-6.78519,0.965767,0.971545,2,3,0,7.17579,0.285068
-6.99616,0.932209,0.971545,1,1,0,6.99659,0.344095
-7.54289,0.81771,0.971545,1,1,0,7.58397,0.424466
-6.91851,0.938768,0.971545,1,3,0,7.84373,0.18214
-6.74816,0.997787,0.971545,1,3,0,6.90003,0.247954
-6.90681,0.960085,0.971545,1,3,0,6.93488,0.184326
-6.9596,0.764584,0.971545,2,3,0,8.79709,0.175105
-7.28819,0.932912,0.971545,1,1,0,7.29222,0.137105
-7.21509,1,0.971545,1,1,0,7.35972,0.143817
-7.31966,0.980494,0.971545,1,1,0,7.39698,0.134411
-9.14036,0.902362,0.971545,2,3,0,9.50964,0.560799
-7.69919,1,0.971545,2,3,0,8.7503,0.108356
-6.74828,0.953236,0.971545,1,3,0,7.73253,0.25284
-6.74938,0.999309,0.971545,2,3,0,6.75191,0.243521
-6.74938,0.974627,0.971545,1,3,0,6.83519,0.243521
-6.75151,0.999795,0.971545,2,3,0,6.75164,0.239652
-9.13544,0.554335,0.971545,1,3,0,9.30581,0.560474
-6.77299,1,0.971545,1,3,0,8.66384,0.222787
-7.98603,0.734397,0.971545,1,3,0,8.16995,0.470665
-7.92674,1,0.971545,2,3,0,8.39219,0.465019
-7.43452,1,0.971545,1,1,0,7.93657,0.411385
-7.78542,0.873706,0.971545,1,1,0,7.99623,0.450964
-6.7823,1,0.971545,1,3,0,7.44875,0.283639
-7.53925,0.781384,0.971545,1,3,0,7.96732,0.118133
-6.74837,0.963558,0.971545,1,3,0,7.55464,0.253329
-7.90896,0.727513,0.971545,1,3,0,8.33269,0.0974055
-6.78958,0.989215,0.971545,1,3,0,7.82601,0.215168
-6.8075,0.967952,0.971545,2,3,0,6.99942,0.294671
-6.9546,0.951754,0.971545,1,1,0,6.9606,0.335439
-8.21856,0.505002,0.971545,1,3,0,9.55583,0.0840735
-7.76142,1,0.971545,1,1,0,8.22965,0.104911
-8.32682,0.975704,0.971545,2,3,0,8.37991,0.080029
-6.92798,0.993144,0.971545,2,3,0,8.3886,0.180436
-7.34273,0.675875,0.971545,2,3,0,9.52908,0.132504
-7.64105,0.983547,0.971545,2,3,0,7.69618,0.111747
-7.50267,1,0.971545,1,1,0,7.73447,0.120586
-7.67161,0.973247,0.971545,1,1,0,7.77913,0.109943
-8.46827,0.897384,0.971545,1,1,0,8.48449,0.0751383
-6.75146,1,0.971545,2,3,0,8.17331,0.239736
-7.81393,0.828073,0.971545,2,3,0,7.96687,0.102138
-7.73939,1,0.971545,1,1,0,7.973,0.10611
-6.78869,1,0.971545,2,3,0,7.51144,0.286725
-6.78869,0.63722,0.971545,1,3,0,7.92623,0.286725
-7.01674,0.906896,0.971545,2,3,0,7.26862,0.166588
-7.14867,0.934374,0.971545,1,3,0,7.61961,0.371224
-6.82865,0.973431,0.971545,1,3,0,7.29067,0.202177
-6.81687,0.943222,0.971545,2,3,0,7.19713,0.298178
-6.76051,1,0.971545,1,1,0,6.7992,0.270092
-6.7933,0.989733,0.971545,1,1,0,6.7941,0.288812
-6.75471,1,0.971545,1,1,0,6.78129,0.264642
-6.77568,0.993526,0.971545,1,1,0,6.77594,0.280136
-6.74948,1,0.971545,1,3,0,6.76827,0.256786
-7.10677,0.905909,0.971545,1,3,0,7.21313,0.155229
-6.79823,1,0.971545,2,3,0,7.0271,0.290931
-7.07597,0.740221,0.971545,2,3,0,8.06264,0.158884
-7.31998,0.984251,0.971545,2,3,0,7.34662,0.134384
-7.20894,0.923491,0.971545,1,3,0,8.09911,0.380583
-7.06083,1,0.971545,2,3,0,7.24427,0.356332
-7.24983,0.933142,0.971545,1,1,0,7.33544,0.386614
-6.85637,1,0.971545,1,1,0,7.12016,0.310959
-6.76888,0.929806,0.971545,2,3,0,7.14525,0.27609
-6.74804,0.998746,0.971545,2,3,0,6.77572,0.249164
-7.25086,0.876318,0.971545,1,3,0,7.29399,0.386762
-6.86736,1,0.971545,1,1,0,7.12702,0.314106
-6.74893,0.977822,0.971545,2,3,0,6.98271,0.255355
-6.77491,0.868185,0.971545,2,3,0,7.42472,0.221785
-6.77491,0.931086,0.971545,1,3,0,7.04966,0.221785
-11.1763,0.366967,0.971545,1,3,0,11.5723,0.669866
-7.77889,1,0.971545,1,1,0,10.0328,0.450293
-7.18756,0.82067,0.971545,1,3,0,8.65019,0.146532
-6.97094,1,0.971545,1,1,0,7.15636,0.173311
-7.16062,0.960168,0.971545,1,1,0,7.17896,0.149304
-6.79857,0.948403,0.971545,2,3,0,7.40499,0.291075
-6.88861,0.970594,0.971545,1,1,0,6.8953,0.319829
-7.83137,0.826431,0.971545,2,3,0,7.84053,0.101244
-6.90945,0.889011,0.971545,2,3,0,8.32448,0.325067
-6.79133,1,0.971545,1,1,0,6.87389,0.287933
-6.81912,0.88907,0.971545,2,3,0,7.3085,0.204951
-6.75052,0.966329,0.971545,2,3,0,7.06299,0.241241
-7.56723,0.814427,0.971545,1,3,0,7.77103,0.116317
-6.83677,0.920614,0.971545,1,3,0,7.85256,0.304951
-6.80388,1,0.971545,1,1,0,6.83897,0.293245
-6.80388,0.92468,0.971545,1,1,0,6.95963,0.293245
-6.86117,0.863671,0.971545,2,3,0,7.437,0.1939
-7.1039,0.945381,0.971545,1,1,0,7.10475,0.155561
-7.38951,0.946179,0.971545,1,1,0,7.41418,0.128794
-7.38951,0.770688,0.971545,1,3,0,10.2269,0.128794
-7.14915,1,0.971545,1,1,0,7.38186,0.150521
-6.77167,0.969687,0.971545,1,3,0,7.22349,0.277817
-7.87398,0.750244,0.971545,1,3,0,7.89143,0.459873
-7.87398,0.723527,0.971545,1,1,0,8.71823,0.459873
-6.92166,0.945423,0.971545,1,3,0,8.14098,0.181568
-6.83133,0.90455,0.971545,2,3,0,7.86385,0.201432
-6.82352,1,0.971545,1,1,0,6.84776,0.203647
-6.8401,0.966291,0.971545,2,3,0,7.07079,0.306013
-6.74824,0.992046,0.971545,2,3,0,6.88324,0.247383
-7.18274,0.808019,0.971545,2,3,0,7.78621,0.376588
-6.80389,0.653159,0.971545,2,3,0,8.75586,0.293247
-7.18749,0.877085,0.971545,1,1,0,7.18792,0.37732
-6.95968,1,0.971545,2,3,0,7.15278,0.336537
-6.78897,1,0.971545,1,1,0,6.90444,0.286855
-6.78897,0.689027,0.971545,1,3,0,7.72799,0.286855
-6.92778,0.955052,0.971545,1,1,0,6.93013,0.329421
-6.82372,0.97802,0.971545,1,3,0,7.06961,0.203587
-6.91793,0.990729,0.971545,2,3,0,6.91799,0.327108
-6.9041,1,0.971545,2,3,0,6.96235,0.323755
-6.84815,1,0.971545,1,1,0,6.90992,0.308506
-6.78521,1,0.971545,1,1,0,6.83248,0.285075
-7.01214,0.92111,0.971545,1,3,0,7.18542,0.167229
-6.99485,1,0.971545,1,1,0,7.06442,0.169705
-8.23388,0.879001,0.971545,2,3,0,8.68328,0.492909
-7.79299,1,0.971545,1,1,0,8.40269,0.45174
-7.43473,0.687757,0.971545,1,3,0,9.19397,0.125393
-6.74866,1,0.971545,2,3,0,7.34167,0.254482
-6.76328,0.996424,0.971545,1,3,0,6.76373,0.27225
-6.92277,0.782854,0.971545,2,3,0,7.84948,0.181367
-6.81753,0.805517,0.971545,2,3,0,8.42976,0.205432
-7.63162,0.831763,0.971545,2,3,0,8.15162,0.43456
-6.89528,1,0.971545,2,3,0,7.67563,0.186575
-6.7954,1,0.971545,1,1,0,6.87104,0.212901
-6.78765,1,0.971545,1,1,0,6.8026,0.215955
-8.98601,0.589074,0.971545,1,3,0,9.69444,0.0602754
-7.84636,1,0.971545,1,1,0,8.8487,0.100484
-7.86755,0.997011,0.971545,1,1,0,8.07072,0.0994251
-7.20205,1,0.971545,1,1,0,7.75299,0.145089
-7.21292,0.99789,0.971545,1,1,0,7.31337,0.144026
-8.07437,0.881362,0.971545,1,3,0,8.0752,0.0899259
-7.41461,1,0.971545,1,1,0,7.98452,0.126885
-8.4933,0.858253,0.971545,1,3,0,8.49495,0.0743156
-8.4933,0.916476,0.971545,1,1,0,9.37547,0.0743156
-8.88671,0.96111,0.971545,1,1,0,9.04528,0.0628108
-7.45256,0.951858,0.971545,1,3,0,8.70258,0.124098
-7.91065,0.976892,0.971545,2,3,0,7.95136,0.0973244
-7.5347,1,0.971545,1,1,0,7.91768,0.118434
-6.76824,0.993936,0.971545,1,3,0,7.45866,0.225443
-7.02391,0.717334,0.971545,2,3,0,8.52943,0.165602
-6.76333,0.935305,0.971545,2,3,0,7.73394,0.228563
-7.68268,0.807609,0.971545,1,3,0,7.86713,0.109301
-6.757,0.881287,0.971545,2,3,0,8.64639,0.266996
-7.20114,0.876181,0.971545,1,3,0,7.3808,0.145178
-7.32795,0.976333,0.971545,1,1,0,7.39744,0.133719
-7.87131,0.91413,0.971545,1,1,0,7.88907,0.0992389
-6.96766,0.997167,0.971545,1,3,0,7.71775,0.173825
-6.75828,1,0.971545,2,3,0,6.93233,0.268181
-6.7498,1,0.971545,1,1,0,6.75571,0.257495
-6.77789,0.986485,0.971545,2,3,0,6.81866,0.28135
-6.7598,1,0.971545,1,1,0,6.77369,0.2695
-6.88414,0.938914,0.971545,2,3,0,7.07162,0.188846
-7.08273,0.95343,0.971545,2,3,0,7.35799,0.360209
-7.90685,0.733347,0.971545,1,1,0,7.96316,0.463092
-7.22575,1,0.971545,1,1,0,7.75813,0.383091
-7.04148,0.884755,0.971545,1,3,0,7.78993,0.163251
-7.27058,0.984842,0.971545,2,3,0,7.29427,0.138661
-6.76846,0.9084,0.971545,2,3,0,8.3603,0.225313
-6.90658,0.979837,0.971545,2,3,0,6.93759,0.324365
-6.7803,1,0.971545,2,3,0,6.88614,0.219171
-6.89094,0.966455,0.971545,1,3,0,6.97544,0.320432
-7.56548,0.784199,0.971545,1,1,0,7.5747,0.427085
-7.56548,0.538204,0.971545,1,3,0,9.22437,0.427085
-7.05818,1,0.971545,2,3,0,7.42834,0.161098
-6.77399,0.974954,0.971545,1,3,0,7.12921,0.279179
-7.38608,0.891211,0.971545,2,3,0,7.43199,0.12906
-6.74852,1,0.971545,2,3,0,7.32781,0.246067
-7.88697,0.741366,0.971545,1,3,0,8.25246,0.09847
-7.04853,0.98501,0.971545,1,3,0,7.73651,0.162333
-7.58991,0.900189,0.971545,1,1,0,7.59044,0.114879
-6.76046,1,0.971545,2,3,0,7.42543,0.270054
-7.04697,0.790703,0.971545,2,3,0,7.76643,0.353816
-7.54132,0.83252,0.971545,1,1,0,7.60119,0.424284
-7.11701,1,0.971545,2,3,0,7.4112,0.154059
-7.53395,0.959887,0.971545,2,3,0,7.53395,0.423421
-7.53395,0.801908,0.971545,1,1,0,8.11344,0.423421
-6.82927,0.985588,0.971545,2,3,0,7.72317,0.202005
-8.00022,0.745408,0.971545,1,3,0,8.30434,0.471996
-8.20569,0.922604,0.971545,1,1,0,8.64907,0.49048
-7.75861,0.543089,0.971545,1,3,0,10.3549,0.105063
-6.76083,1,0.971545,2,3,0,7.55305,0.270354
-6.81712,0.980096,0.971545,1,3,0,6.86312,0.205559
-7.32665,0.871285,0.971545,1,3,0,7.53988,0.397359
-6.90501,1,0.971545,1,1,0,7.19543,0.323979
-6.90501,0.580136,0.971545,1,1,0,7.83919,0.323979
-6.77519,0.885445,0.971545,2,3,0,7.36744,0.279862
-6.77519,0.875573,0.971545,1,3,0,7.26514,0.279862
-6.88602,0.964534,0.971545,1,1,0,6.88686,0.319154
-6.88602,0.921806,0.971545,1,1,0,7.05943,0.319154
-7.43748,0.820796,0.971545,1,1,0,7.44845,0.411754
-7.58307,0.945818,0.971545,1,1,0,7.8137,0.4291
-6.76231,1,0.971545,1,3,0,7.47155,0.229279
-6.75169,1,0.971545,1,1,0,6.75937,0.239404
-7.27447,0.880076,0.971545,1,3,0,7.37384,0.138314
-7.74614,0.856698,0.971545,1,3,0,8.69663,0.446892
-8.19873,0.83791,0.971545,1,1,0,8.52087,0.489876
-7.64223,1,0.971545,1,1,0,8.25565,0.435733
-6.90461,1,0.971545,2,3,0,7.6699,0.184748
-7.17167,0.942387,0.971545,1,1,0,7.17458,0.148153
-6.77614,1,0.971545,1,3,0,7.09836,0.221168
-6.79369,0.995316,0.971545,1,1,0,6.79833,0.21355
-7.45596,0.620822,0.971545,2,3,0,9.37946,0.123854
-7.19455,0.789645,0.971545,2,3,0,9.97945,0.145831
-6.87871,1,0.971545,1,1,0,7.12335,0.189994
-7.12796,0.976785,0.971545,2,3,0,7.13569,0.36786
-7.12796,0.482174,0.971545,1,3,0,10.4021,0.36786
-6.75553,0.812464,0.971545,2,3,0,7.89796,0.265526
-6.93316,0.956094,0.971545,1,3,0,6.93647,0.33066
-8.00355,0.837953,0.971545,2,3,0,8.01388,0.472307
-7.19965,0.827454,0.971545,1,3,0,8.89416,0.145326
-6.75003,0.919246,0.971545,2,3,0,7.95767,0.242128
-6.97582,0.860532,0.971545,2,3,0,7.56093,0.172556
-7.01107,0.997405,0.971545,2,3,0,7.0585,0.167379
-7.56624,0.863116,0.971545,1,3,0,8.1097,0.427172
-7.40279,1,0.971545,1,1,0,7.71942,0.407373
-6.74804,1,0.971545,1,3,0,7.24622,0.250697
-6.83732,0.981225,0.971545,2,3,0,6.86839,0.199809
-6.83732,0.965495,0.971545,1,1,0,6.9516,0.199809
-6.87704,0.996746,0.971545,2,3,0,6.89247,0.190353
-8.75888,0.754813,0.971545,2,3,0,9.12654,0.0662781
-7.58463,0.936527,0.971545,1,3,0,8.59809,0.115211
-7.19169,1,0.971545,1,1,0,7.53496,0.146117
-7.02791,1,0.971545,1,1,0,7.18935,0.165058
-7.02791,0.793266,0.971545,1,3,0,8.5243,0.165058
-6.75117,1,0.971545,2,3,0,6.99646,0.259998
-7.19286,0.882555,0.971545,1,3,0,7.34084,0.146001
-6.8602,0.915215,0.971545,2,3,0,7.90472,0.31207
-7.37301,0.833902,0.971545,1,1,0,7.37953,0.403525
-7.37301,0.423823,0.971545,1,1,0,8.82219,0.403525
-6.76569,0.920136,0.971545,2,3,0,7.81383,0.227008
-6.75086,0.997644,0.971545,2,3,0,6.7817,0.240667
-6.77274,0.969474,0.971545,2,3,0,6.92024,0.222918
-7.56732,0.838854,0.971545,1,3,0,7.6905,0.11631
-8.56067,0.869761,0.971545,1,1,0,8.56168,0.0721601
-7.45909,0.978215,0.971545,2,3,0,9.10313,0.12363
-7.20341,1,0.971545,1,1,0,7.45547,0.144955
-6.95261,1,0.971545,1,1,0,7.15858,0.17624
-6.89468,1,0.971545,2,3,0,6.96392,0.186695
-7.30149,0.937354,0.971545,1,3,0,7.30185,0.135953
-7.6299,0.712456,0.971545,2,3,0,10.4257,0.112417
-8.63934,0.871621,0.971545,1,1,0,8.64102,0.0697468
-8.49067,1,0.971545,1,1,0,8.85924,0.0744014
-8.60543,0.987934,0.971545,1,1,0,8.85296,0.0707738
-6.91708,0.833563,0.971545,1,3,0,9.39582,0.326905
-6.82357,1,0.971545,2,3,0,6.88913,0.203632
-6.80182,1,0.971545,2,3,0,6.82817,0.210566
-6.80182,0.730947,0.971545,1,3,0,7.96352,0.210566
-7.79962,0.814917,0.971545,1,3,0,7.93893,0.102882
-8.2998,0.93577,0.971545,1,1,0,8.36828,0.0810126
-7.65519,1,0.971545,1,1,0,8.24232,0.110906
-6.87409,1,0.971545,1,3,0,7.52143,0.190992
-6.8126,1,0.971545,1,1,0,6.86554,0.206968
-6.75792,1,0.971545,1,3,0,6.79786,0.232691
-7.15711,0.884333,0.971545,2,3,0,7.48038,0.372572
-6.93692,0.935348,0.971545,1,3,0,7.517,0.178875
-6.7871,0.978123,0.971545,2,3,0,7.03492,0.285981
-6.78409,1,0.971545,1,1,0,6.79685,0.284532
-7.85854,0.755435,0.971545,1,3,0,7.86821,0.458346
-6.85793,0.957648,0.971545,2,3,0,8.25174,0.194658
-6.89859,0.990196,0.971545,1,1,0,6.91855,0.18592
-6.76001,1,0.971545,1,3,0,6.86637,0.230987
-7.40425,0.670358,0.971545,2,3,0,8.94938,0.127667
-7.23525,1,0.971545,2,3,0,7.43883,0.141896
-6.81158,1,0.971545,2,3,0,7.1238,0.296225
-6.76834,1,0.971545,1,1,0,6.7997,0.275746
-6.76027,0.950434,0.971545,2,3,0,7.00436,0.230786
-6.75026,0.997528,0.971545,2,3,0,6.77538,0.258427
-6.74864,0.999774,0.971545,1,3,0,6.75145,0.245619
-6.7564,0.99772,0.971545,1,3,0,6.75957,0.266407
-6.75787,0.999547,0.971545,1,1,0,6.76014,0.267811
-6.79524,0.866461,0.971545,2,3,0,7.4119,0.212961
-6.88592,0.970262,0.971545,1,3,0,6.99133,0.319128
-6.77393,1,0.971545,1,1,0,6.85013,0.279145
-6.77126,0.932659,0.971545,2,3,0,7.09171,0.223721
-6.92772,0.960069,0.971545,2,3,0,7.05766,0.180482
-6.80665,1,0.971545,1,1,0,6.89881,0.208908
-7.66707,0.80049,0.971545,1,3,0,7.89832,0.438455
-6.92622,1,0.971545,2,3,0,7.66137,0.180749
-6.84866,1,0.971545,1,1,0,6.91947,0.196902
-6.96738,0.972011,0.971545,1,1,0,6.97452,0.173869
-7.94554,0.854636,0.971545,2,3,0,8.37824,0.0956726
-6.75579,1,0.971545,2,3,0,7.70381,0.265794
-7.54432,0.667749,0.971545,2,3,0,8.80119,0.117801
-7.54945,0.999721,0.971545,2,3,0,7.71243,0.117465
-6.8025,1,0.971545,2,3,0,7.36293,0.292689
-6.8025,0.427266,0.971545,1,3,0,8.96184,0.292689
-6.74817,1,0.971545,1,3,0,6.79094,0.252122
-6.74972,0.972599,0.971545,2,3,0,6.88425,0.257324
-6.7602,0.998431,0.971545,2,3,0,6.76128,0.230837
-7.1232,0.906741,0.971545,1,3,0,7.20409,0.367076
-6.82932,1,0.971545,1,1,0,7.02751,0.302508
-6.82932,0.400202,0.971545,1,3,0,9.11115,0.302508
-7.11055,0.907621,0.971545,1,1,0,7.11661,0.364967
-8.2774,0.827678,0.971545,2,3,0,8.32986,0.496613
-7.31391,0.77604,0.971545,1,3,0,9.41487,0.134896
-7.03205,0.955218,0.971545,1,3,0,7.8518,0.351045
-6.78948,0.98708,0.971545,1,3,0,7.09984,0.215209
-6.99284,0.962515,0.971545,1,3,0,6.9944,0.17
-6.7652,0.98206,0.971545,1,3,0,7.03866,0.273629
-7.21723,0.868386,0.971545,1,3,0,7.43282,0.14361
-8.34828,0.918795,0.971545,2,3,0,8.45434,0.50253
-9.3844,0.667732,0.971545,1,1,0,9.88969,0.576453
-6.7506,1,0.971545,1,3,0,8.69517,0.241093
-7.07194,0.917854,0.971545,1,3,0,7.11975,0.358313
-6.75377,0.967874,0.971545,2,3,0,7.25399,0.236764
-7.43077,0.848874,0.971545,1,3,0,7.56769,0.125685
-8.05783,0.897026,0.971545,2,3,0,8.84406,0.0906346
-7.25944,1,0.971545,1,1,0,7.92439,0.139664
-6.74841,0.985841,0.971545,1,3,0,7.2323,0.246548
-7.39587,0.694662,0.971545,2,3,0,8.43539,0.406486
-7.17772,1,0.971545,1,1,0,7.44002,0.375811
-7.0183,0.896172,0.971545,1,3,0,7.69455,0.166372
-7.10837,0.993688,0.971545,2,3,0,7.15222,0.155045
-7.17818,0.929768,0.971545,1,3,0,7.77884,0.375881
-9.41153,0.423601,0.971545,1,1,0,9.45308,0.578138
-6.80668,1,0.971545,1,3,0,9.00618,0.208898
-7.04975,0.957616,0.971545,1,3,0,7.05089,0.162176
-7.77436,0.898844,0.971545,1,3,0,7.77685,0.104217
-6.78419,0.997285,0.971545,2,3,0,7.74835,0.217427
-6.87359,0.971573,0.971545,1,3,0,6.96007,0.315829
-6.9856,0.962006,0.971545,1,1,0,7.01334,0.341962
-10.3891,0.275252,0.971545,1,1,0,10.3891,0.632783
-6.80798,1,0.971545,1,3,0,9.12316,0.294855
-6.82355,0.892161,0.971545,2,3,0,7.25771,0.300542
-6.88194,0.980629,0.971545,1,1,0,6.89852,0.31808
-6.80623,1,0.971545,1,1,0,6.86656,0.294173
-7.21692,0.931244,0.971545,2,3,0,7.23235,0.143639
-7.22227,0.998969,0.971545,1,1,0,7.32725,0.143126
-6.88975,1,0.971545,1,1,0,7.14819,0.18769
-6.84682,0.978905,0.971545,2,3,0,7.10457,0.197359
-6.7649,0.832197,0.971545,2,3,0,7.9924,0.227515
-6.96272,0.965631,0.971545,2,3,0,7.03544,0.337188
-6.81457,1,0.971545,2,3,0,6.92038,0.297338
-6.99777,0.975544,0.971545,2,3,0,7.00392,0.344416
-7.79256,0.744595,0.971545,1,1,0,7.8248,0.451696
-11.2833,0.575564,0.971545,2,3,0,11.4447,0.67452
-11.3459,0.978706,0.971545,1,1,0,13.0345,0.677201
-7.17557,1,0.971545,1,1,0,9.75638,0.375475
-7.18621,0.996085,0.971545,1,1,0,7.33319,0.377123
-6.76442,0.966606,0.971545,2,3,0,7.39038,0.227833
-6.77223,0.99141,0.971545,2,3,0,6.82392,0.223192
-6.88373,0.967015,0.971545,1,3,0,6.95406,0.318552
-6.77259,0.905319,0.971545,2,3,0,7.26788,0.278365
-7.07513,0.86717,0.971545,2,3,0,7.46981,0.158987
-6.77192,1,0.971545,1,3,0,7.01381,0.223359
-7.01065,0.935286,0.971545,1,3,0,7.10194,0.346952
-6.88026,1,0.971545,1,1,0,6.99371,0.317633
-6.95309,0.865667,0.971545,2,3,0,7.50018,0.176161
-6.99051,0.960918,0.971545,1,3,0,7.33481,0.342959
-7.01815,0.990232,0.971545,1,1,0,7.09574,0.348403
-8.74395,0.521009,0.971545,1,1,0,8.76021,0.53325
-8.74395,0.816912,0.971545,1,1,0,9.7647,0.53325
-8.74395,0.361989,0.971545,1,1,0,10.9501,0.53325
-7.90071,1,0.971545,1,1,0,8.76445,0.462494
-7.0203,1,0.971545,1,1,0,7.60784,0.348816
-7.30903,0.899843,0.971545,1,1,0,7.37242,0.394956
-7.08949,0.860689,0.971545,1,3,0,7.97134,0.157253
-6.85704,0.978727,0.971545,2,3,0,7.31641,0.194869
-6.80076,1,0.971545,1,1,0,6.84788,0.210939
-6.79588,0.934277,0.971545,2,3,0,7.29274,0.21272
-6.75613,0.991946,0.971545,2,3,0,6.84136,0.266143
-6.75613,0.891229,0.971545,1,3,0,7.06921,0.266143
-7.08291,0.907162,0.971545,1,3,0,7.21345,0.158042
-7.24459,0.734534,0.971545,2,3,0,10.0764,0.141025
-7.05977,0.96643,0.971545,2,3,0,7.71761,0.160897
-7.52568,0.881244,0.971545,1,3,0,8.1325,0.422448
-9.16341,0.766516,0.971545,2,3,0,9.3301,0.562317
-6.76744,1,0.971545,1,3,0,8.37696,0.275158
-6.79271,0.992019,0.971545,1,1,0,6.79559,0.288548
-6.94122,0.951789,0.971545,1,1,0,6.94397,0.332485
-6.78092,1,0.971545,1,1,0,6.88902,0.28294
-6.78092,0.216816,0.971545,1,3,0,12.1644,0.28294
-6.80555,0.997367,0.971545,2,3,0,6.81237,0.293907
-6.76527,1,0.971545,1,1,0,6.79416,0.273684
-7.04314,0.914947,0.971545,1,3,0,7.1859,0.163033
-9.25956,0.713511,0.971545,1,3,0,9.61845,0.0539211
-7.208,0.839602,0.971545,2,7,0,10.9044,0.380442
-6.76878,1,0.971545,1,3,0,7.0665,0.276024
-6.91769,0.932913,0.971545,2,3,0,7.11149,0.182291
-6.76848,0.885643,0.971545,2,3,0,7.6876,0.275835
-6.89521,0.959789,0.971545,1,1,0,6.89524,0.321525
-6.89521,0.740428,0.971545,1,1,0,7.43062,0.321525
-6.76699,1,0.971545,2,3,0,6.85376,0.274854
-7.75284,0.738545,0.971545,1,3,0,8.24028,0.105375
-7.75712,0.999367,0.971545,1,1,0,7.95273,0.105143
-7.91289,0.977965,0.971545,1,1,0,8.0602,0.097217
-6.76323,0.917943,0.971545,1,3,0,8.08249,0.272211
-7.6409,0.84472,0.971545,2,3,0,7.70989,0.111756
-6.78203,0.929505,0.971545,1,3,0,7.81603,0.283502
-7.00047,0.93005,0.971545,1,1,0,7.00061,0.344951
