# stan_version_major = 2
# stan_version_minor = 24
# stan_version_patch = 0
# model = simple_bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/simple-bernoulli.json
# init = 2 (Default)
# random
#   seed = 3649689744 (Default)
# output
#   file = data/simple-bernoulli_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-8.28813,1,0.987852,2,3,0,8.60162,0.0814425
-8.43949,0.995094,0.987852,2,3,0,8.61335,0.0761
-8.94557,0.942557,0.987852,2,3,0,9.96918,0.0612921
-10.3154,0.913668,0.987852,1,1,0,10.3156,0.035829
-7.00448,0.981714,0.987852,2,3,0,11.0845,0.168313
-6.75357,1,0.987852,2,3,0,6.95703,0.263314
-8.04199,0.798604,0.987852,2,3,0,8.06787,0.0913214
-7.84994,1,0.987852,1,1,0,8.13641,0.100304
-7.9244,0.99704,0.987852,2,3,0,8.07882,0.0966681
-7.89362,1,0.987852,1,1,0,8.09583,0.0981459
-7.53091,1,0.987852,1,1,0,7.88878,0.118685
-6.74822,0.974407,0.987852,1,3,0,7.67527,0.252514
-7.86473,0.72906,0.987852,1,3,0,8.42719,0.0995652
-6.80573,0.912426,0.987852,2,7,0,8.42711,0.293978
-7.2692,0.838514,0.987852,1,3,0,7.73821,0.138784
-6.78237,0.947978,0.987852,2,3,0,7.81474,0.283676
-7.26057,0.846726,0.987852,1,3,0,7.65409,0.139561
-7.89546,0.91103,0.987852,1,1,0,7.89557,0.0980567
-6.75507,0.977329,0.987852,1,3,0,8.053,0.23536
-6.85639,0.815057,0.987852,2,3,0,8.08427,0.195021
-6.77856,0.98655,0.987852,1,3,0,6.95315,0.281705
-7.29638,0.890522,0.987852,1,3,0,7.31134,0.39321
-8.40784,0.692356,0.987852,1,1,0,8.46707,0.507396
-10.3527,0.811155,0.987852,2,3,0,10.6543,0.630935
-8.29181,1,0.987852,1,1,0,9.92932,0.497827
-7.29134,1,0.987852,1,1,0,8.02555,0.392508
-6.88038,1,0.987852,2,3,0,7.16997,0.317664
-6.77156,0.986786,0.987852,1,3,0,6.95784,0.223554
-6.782,0.999193,0.987852,2,3,0,6.78539,0.218398
-6.76947,1,0.987852,1,1,0,6.7817,0.224725
-7.14371,0.905943,0.987852,1,3,0,7.30702,0.370426
-6.75858,0.954751,0.987852,2,3,0,7.4232,0.268453
-6.87892,0.966653,0.987852,2,3,0,6.96984,0.189949
-6.74803,1,0.987852,2,3,0,6.86675,0.250575
-8.37319,0.618681,0.987852,1,3,0,9.2866,0.0783788
-7.75993,1,0.987852,1,1,0,8.32496,0.104991
-6.74901,1,0.987852,2,3,0,7.56759,0.255587
-6.75265,0.998806,0.987852,2,3,0,6.75747,0.262155
-6.75395,0.995814,0.987852,2,3,0,6.77924,0.236553
-7.55064,0.85334,0.987852,2,3,0,7.93086,0.425369
-6.95781,1,0.987852,1,1,0,7.37457,0.336133
-7.27,0.786779,0.987852,1,3,0,8.06484,0.138712
-6.89713,0.933804,0.987852,1,3,0,7.77283,0.322011
-6.89713,0.858801,0.987852,1,1,0,7.24442,0.322011
-7.71651,0.775614,0.987852,1,1,0,7.71653,0.443771
-6.83332,0.949597,0.987852,1,3,0,7.99614,0.200886
-6.74902,0.925403,0.987852,2,3,0,7.4634,0.255613
-6.87905,0.964832,0.987852,1,3,0,6.93268,0.189922
-7.30388,0.966783,0.987852,2,3,0,7.30947,0.394246
-7.53581,0.927261,0.987852,1,1,0,7.66949,0.423639
-6.97514,1,0.987852,1,1,0,7.3736,0.339807
-6.85252,1,0.987852,1,1,0,6.95139,0.30982
-6.85252,0.761847,0.987852,1,3,0,7.91564,0.30982
-6.77574,1,0.987852,1,1,0,6.83156,0.28017
-7.18315,0.843473,0.987852,2,3,0,7.71911,0.376651
-6.84515,0.94627,0.987852,1,3,0,7.48022,0.197781
-6.78738,0.973149,0.987852,2,3,0,7.07466,0.286112
-6.84317,0.969828,0.987852,1,3,0,6.97422,0.198284
-6.76655,0.990273,0.987852,1,3,0,6.91009,0.274562
-6.77,0.999071,0.987852,1,1,0,6.77415,0.276798
-6.81747,0.987047,0.987852,1,1,0,6.81817,0.298395
-6.74815,0.99958,0.987852,2,3,0,6.82138,0.247977
-6.74805,0.998519,0.987852,2,3,0,6.7571,0.250913
-6.74963,0.98877,0.987852,2,3,0,6.81606,0.242953
-7.09256,0.918188,0.987852,1,3,0,7.17225,0.36191
-8.47904,0.636755,0.987852,1,1,0,8.48807,0.513093
-7.03165,1,0.987852,1,1,0,8.01344,0.35097
-6.91007,0.926072,0.987852,1,3,0,7.45178,0.183709
-6.88286,0.967126,0.987852,1,3,0,7.21405,0.318322
-7.04467,0.884422,0.987852,1,3,0,7.50131,0.162834
-6.74803,0.995375,0.987852,1,3,0,7.06885,0.249378
-7.03327,0.929276,0.987852,1,3,0,7.12899,0.164338
-6.75122,1,0.987852,1,3,0,7.03026,0.240096
-7.08265,0.91989,0.987852,1,3,0,7.17013,0.360194
-7.39827,0.717019,0.987852,1,3,0,8.54299,0.128122
-7.22707,0.973382,0.987852,2,3,0,7.89601,0.142668
-7.25712,0.894103,0.987852,1,3,0,8.29272,0.387665
-6.87329,1,0.987852,1,1,0,7.14427,0.315748
-6.8276,1,0.987852,1,1,0,6.87426,0.30193
-7.8997,0.635856,0.987852,1,3,0,8.95251,0.0978513
-6.77073,0.993005,0.987852,1,3,0,7.99473,0.224014
-6.85423,0.986445,0.987852,1,3,0,6.85493,0.195539
-6.80544,0.979051,0.987852,2,3,0,7.02363,0.293865
-7.60916,0.868773,0.987852,2,3,0,7.61183,0.113682
-7.89579,0.963849,0.987852,1,1,0,7.96219,0.0980407
-7.9472,0.997985,0.987852,2,3,0,8.11506,0.0955951
-8.77216,0.972722,0.987852,2,3,0,8.78164,0.0659065
-8.49758,1,0.987852,1,1,0,8.89975,0.0741761
-8.00396,1,0.987852,2,3,0,8.5035,0.0930008
-7.76219,1,0.987852,1,1,0,8.06843,0.104869
-6.91735,0.982264,0.987852,1,3,0,7.67667,0.182354
-7.89613,0.926235,0.987852,2,3,0,7.97889,0.462047
-7.31331,0.710459,0.987852,1,3,0,9.47958,0.134946
-7.42687,0.99425,0.987852,2,3,0,7.49941,0.125972
-6.96161,0.986089,0.987852,1,3,0,7.34595,0.174783
-6.75126,1,0.987852,1,3,0,6.95359,0.240035
-6.7573,0.950845,0.987852,2,3,0,7.05365,0.233239
-6.98181,0.953044,0.987852,1,3,0,7.01494,0.171644
-6.74804,1,0.987852,2,3,0,6.95449,0.250807
-6.75907,0.997956,0.987852,2,3,0,6.76297,0.268877
-6.75836,0.996122,0.987852,2,3,0,6.78698,0.268259
-7.03717,0.914248,0.987852,2,3,0,7.30298,0.352003
-6.74913,1,0.987852,1,3,0,6.99803,0.255907
-6.84606,0.973382,0.987852,1,3,0,6.88744,0.19755
-7.92717,0.889658,0.987852,2,3,0,8.13072,0.46506
-12.122,0.253882,0.987852,1,1,0,12.1705,0.708264
-7.79261,1,0.987852,1,1,0,10.729,0.451701
-7.42823,1,0.987852,1,1,0,7.82978,0.410597
-7.6142,0.940707,0.987852,1,1,0,7.79414,0.432618
-7.6142,0.769604,0.987852,1,3,0,8.74059,0.432618
-7.54682,1,0.987852,1,1,0,7.82846,0.424925
-6.76951,1,0.987852,1,3,0,7.36358,0.276488
-6.86318,0.964074,0.987852,1,3,0,6.9724,0.193434
-7.08515,0.955098,0.987852,2,3,0,7.29781,0.157772
-6.75166,1,0.987852,1,3,0,7.08523,0.239433
-6.98934,0.946731,0.987852,1,3,0,7.03925,0.170516
-7.22284,0.958669,0.987852,1,1,0,7.23003,0.143071
-7.47767,0.960888,0.987852,1,1,0,7.50748,0.122315
-7.13571,1,0.987852,1,1,0,7.43173,0.151977
-7.29098,0.974349,0.987852,1,1,0,7.32811,0.136862
-6.79097,0.956216,0.987852,1,3,0,7.56373,0.287767
-6.75693,0.995569,0.987852,1,3,0,6.81977,0.233571
-7.79048,0.782089,0.987852,1,3,0,8.01591,0.451483
-7.79048,0.405471,0.987852,1,1,0,9.69043,0.451483
-6.84469,0.944343,0.987852,1,3,0,8.10466,0.197897
-6.78777,0.985436,0.987852,1,3,0,6.95536,0.286295
-7.50009,0.728525,0.987852,2,3,0,8.34251,0.120762
-6.82534,0.992223,0.987852,1,3,0,7.44231,0.203117
-6.89389,0.977982,0.987852,2,3,0,7.0405,0.186853
-6.8728,1,0.987852,2,3,0,6.91179,0.191275
-7.1835,0.907484,0.987852,1,3,0,7.57925,0.376705
-6.78095,0.97661,0.987852,1,3,0,7.30251,0.218871
-6.74848,1,0.987852,1,3,0,6.77826,0.246241
-7.09254,0.9173,0.987852,1,3,0,7.2006,0.156891
-7.58996,0.973891,0.987852,2,3,0,7.58998,0.114875
-10.8638,0.854473,0.987852,2,3,0,11.0201,0.655769
-12.0408,0.708054,0.987852,1,1,0,13.1532,0.705196
-9.66779,1,0.987852,2,3,0,11.9108,0.593564
-7.28494,1,0.987852,2,3,0,8.88989,0.391612
-6.87403,1,0.987852,2,3,0,7.1631,0.31595
-6.80819,1,0.987852,1,1,0,6.86216,0.294936
-7.31491,0.825036,0.987852,1,3,0,7.82455,0.134811
-7.1461,1,0.987852,1,1,0,7.32276,0.150848
-6.83565,0.968684,0.987852,2,3,0,7.51061,0.304589
-8.52961,0.740875,0.987852,2,7,0,8.52982,0.0731433
-7.82575,1,0.987852,1,1,0,8.46734,0.101531
-7.66627,1,0.987852,2,3,0,7.91103,0.110255
-6.97174,0.895289,0.987852,1,3,0,8.52197,0.339097
-6.88223,0.941065,0.987852,1,3,0,7.315,0.189247
-6.74802,0.998548,0.987852,1,3,0,6.8892,0.249985
-6.94768,0.949981,0.987852,1,3,0,7.0123,0.177054
-6.7836,0.979577,0.987852,1,3,0,7.08517,0.28429
-6.76506,1,0.987852,1,1,0,6.78027,0.27353
-6.77405,0.992359,0.987852,1,3,0,6.81901,0.222228
-7.83378,0.776624,0.987852,1,3,0,8.13517,0.455874
-6.94006,1,0.987852,2,3,0,7.673,0.178337
-6.81517,0.97532,0.987852,2,3,0,7.18831,0.297559
-6.88633,0.946085,0.987852,2,3,0,7.15162,0.188393
-7.27305,0.943385,0.987852,1,3,0,7.27803,0.13844
-6.8383,0.880042,0.987852,2,3,0,8.54332,0.199551
-6.94735,0.977559,0.987852,1,1,0,6.95009,0.17711
-6.86543,1,0.987852,1,1,0,6.93996,0.192919
-6.86543,0.49135,0.987852,2,7,0,11.0088,0.192919
-7.2545,0.935755,0.987852,2,3,0,7.47742,0.140114
-6.8868,0.990982,0.987852,1,3,0,7.18716,0.188295
-6.75928,0.999345,0.987852,1,3,0,6.86711,0.231563
-6.75361,0.989624,0.987852,2,3,0,6.82806,0.263364
-6.75538,0.997965,0.987852,1,3,0,6.76913,0.235041
-6.76174,0.998471,0.987852,1,1,0,6.76242,0.229687
-6.75612,0.997522,0.987852,1,3,0,6.7819,0.266129
-6.79132,0.953177,0.987852,2,3,0,7.01796,0.214471
-7.26123,0.929258,0.987852,2,3,0,7.39967,0.139502
-10.5736,0.841606,0.987852,2,3,0,11.0373,0.641955
-10.4152,1,0.987852,2,7,0,10.4329,0.0345152
-10.0872,1,0.987852,2,3,0,10.6278,0.0390499
-10.3455,0.987567,0.987852,1,1,0,10.5992,0.035426
-7.70641,0.917696,0.987852,1,3,0,10.4674,0.107947
-7.41325,1,0.987852,2,3,0,7.70918,0.126987
-7.4176,0.999784,0.987852,2,3,0,7.53851,0.126662
-7.38372,1,0.987852,1,1,0,7.51906,0.129242
-7.02453,0.92499,0.987852,1,3,0,8.17797,0.349624
-6.8251,0.903627,0.987852,2,3,0,7.54645,0.301077
-6.74858,1,0.987852,1,3,0,6.81564,0.254179
-8.40363,0.609912,0.987852,2,3,0,9.38057,0.0773211
-7.84378,1,0.987852,1,1,0,8.37612,0.100614
-6.79614,1,0.987852,2,3,0,7.59548,0.290044
-6.79614,0.924261,0.987852,1,3,0,7.06034,0.290044
-6.7816,1,0.987852,1,1,0,6.79838,0.283284
-7.16621,0.919262,0.987852,1,3,0,7.17311,0.374011
-9.01176,0.544819,0.987852,1,1,0,9.02086,0.552169
-8.22549,1,0.987852,1,1,0,9.11426,0.492189
-6.8327,1,0.987852,1,3,0,7.82284,0.303628
-6.77459,0.987918,0.987852,1,3,0,6.90978,0.221949
-6.89778,0.961798,0.987852,1,3,0,7.00878,0.322176
-6.8309,1,0.987852,1,1,0,6.89084,0.303034
-6.78476,0.984992,0.987852,1,3,0,6.92954,0.217179
-6.74827,0.999246,0.987852,1,3,0,6.78879,0.252789
-6.84451,0.977086,0.987852,1,3,0,6.85965,0.307391
-6.75898,1,0.987852,1,3,0,6.82256,0.268806
-8.25049,0.5946,0.987852,2,3,0,9.38738,0.0828516
-7.99272,1,0.987852,1,1,0,8.33501,0.0935063
-8.1136,0.995537,0.987852,2,3,0,8.26824,0.0882771
-8.30152,0.954671,0.987852,2,3,0,9.29401,0.0809495
-6.76458,1,0.987852,2,3,0,8.05968,0.227725
-6.74842,1,0.987852,1,3,0,6.76269,0.246497
-7.16887,0.935558,0.987852,2,3,0,7.21849,0.148442
-6.88839,0.942805,0.987852,1,3,0,7.60722,0.319774
-7.08011,0.878958,0.987852,2,3,0,7.6427,0.15838
-7.25959,0.969577,0.987852,1,1,0,7.28454,0.13965
-7.38275,0.894071,0.987852,2,3,0,8.52916,0.404793
-6.99304,1,0.987852,1,1,0,7.2874,0.343468
-6.8924,1,0.987852,1,1,0,6.98799,0.320808
-7.18291,0.915653,0.987852,1,1,0,7.19303,0.376615
-7.18291,0.373323,0.987852,1,1,0,9.18191,0.376615
-6.85437,0.94249,0.987852,1,3,0,7.50316,0.195505
-6.75056,1,0.987852,2,3,0,6.83655,0.258975
-6.76954,0.993645,0.987852,1,3,0,6.78529,0.224686
-6.75149,0.931925,0.987852,2,3,0,7.26878,0.239692
-6.75149,0.982367,0.987852,1,3,0,6.82372,0.239692
-6.76202,0.998251,0.987852,1,3,0,6.76202,0.229485
-6.75039,0.999965,0.987852,1,3,0,6.75931,0.241468
-7.12297,0.911323,0.987852,1,3,0,7.21272,0.367037
-7.12297,0.56278,0.987852,1,1,0,8.30877,0.367037
-6.79344,1,0.987852,2,3,0,7.06783,0.213644
-6.80383,0.997664,0.987852,1,1,0,6.81198,0.209866
-8.46212,0.691162,0.987852,1,3,0,9.02379,0.0753426
-6.75013,1,0.987852,2,3,0,8.10789,0.258174
-6.77027,0.960488,0.987852,2,3,0,6.97448,0.22427
-6.95851,0.947145,0.987852,1,3,0,7.07843,0.336284
-7.7385,0.629789,0.987852,1,3,0,8.99485,0.106159
-8.89822,0.895592,0.987852,2,3,0,9.53815,0.0625103
-7.44264,0.939332,0.987852,1,3,0,8.78345,0.124816
-7.35623,1,0.987852,1,1,0,7.51592,0.131412
-6.83843,0.991434,0.987852,1,3,0,7.28747,0.199517
-6.82361,1,0.987852,2,3,0,6.84883,0.20362
-6.75564,0.994516,0.987852,1,3,0,6.85895,0.265633
-7.63889,0.860861,0.987852,2,3,0,7.66523,0.111876
-7.50902,1,0.987852,2,3,0,7.7156,0.120154
-10.0368,0.868637,0.987852,2,3,0,10.1057,0.614341
-7.6062,1,0.987852,1,1,0,9.29053,0.43172
-6.96045,1,0.987852,1,1,0,7.41184,0.336703
-7.04441,0.87287,0.987852,1,3,0,7.62752,0.162868
-8.12039,0.926141,0.987852,2,3,0,8.15371,0.482979
-7.00274,1,0.987852,1,1,0,7.76627,0.3454
-6.78904,1,0.987852,1,3,0,6.94191,0.286887
-7.34025,0.771253,0.987852,2,3,0,8.15504,0.399191
-6.75336,0.997491,0.987852,1,3,0,7.33747,0.237232
-6.91352,0.965519,0.987852,1,3,0,6.93765,0.183062
-9.10636,0.659457,0.987852,1,3,0,9.78985,0.0573717
-10.4137,0.921961,0.987852,1,1,0,10.4165,0.0345342
-9.40376,1,0.987852,2,3,0,10.3908,0.0509018
-7.36144,0.939655,0.987852,1,3,0,9.40189,0.130995
-7.70678,0.951629,0.987852,1,1,0,7.73643,0.107926
-7.20111,1,0.987852,1,1,0,7.63131,0.145181
-6.76941,0.998387,0.987852,2,3,0,7.20498,0.224761
-6.75042,0.971365,0.987852,2,3,0,6.97117,0.258731
-6.76452,0.997245,0.987852,1,3,0,6.76467,0.273151
-6.81667,0.939589,0.987852,2,3,0,7.12496,0.205696
-6.75814,0.996883,0.987852,2,3,0,6.84302,0.232503
-7.3582,0.87124,0.987852,1,3,0,7.51497,0.131255
-6.74918,0.917359,0.987852,2,3,0,8.22019,0.244027
-6.88185,0.969109,0.987852,1,3,0,6.91034,0.189327
-6.83566,0.97826,0.987852,1,3,0,7.0937,0.304594
-6.9283,0.935117,0.987852,2,3,0,7.24273,0.180381
-6.85836,0.966838,0.987852,2,3,0,7.20083,0.311538
-6.80571,0.976905,0.987852,1,3,0,7.00824,0.209225
-6.78217,0.987347,0.987852,2,3,0,6.90954,0.283576
-8.40752,0.572428,0.987852,2,7,0,9.72504,0.0771875
-6.92708,1,0.987852,2,3,0,8.35568,0.180597
-6.76947,0.998649,0.987852,1,3,0,6.89968,0.224724
-6.74894,0.999397,0.987852,2,3,0,6.77367,0.244677
-6.74864,0.997295,0.987852,2,3,0,6.76556,0.25442
-6.75249,0.999248,0.987852,1,3,0,6.75255,0.261943
-6.75249,0.459703,0.987852,1,3,0,10.0146,0.261943
-6.82043,0.990541,0.987852,2,3,0,6.82353,0.204556
-6.74813,0.998918,0.987852,1,3,0,6.82583,0.251846
-6.78035,0.939801,0.987852,2,3,0,7.09746,0.219147
-7.31986,0.897063,0.987852,1,3,0,7.4072,0.134395
-7.98643,0.909869,0.987852,1,1,0,7.9867,0.0937909
-8.29424,0.989076,0.987852,2,3,0,8.39268,0.0812169
-6.98397,0.973901,0.987852,1,3,0,8.2381,0.171319
-6.91947,1,0.987852,1,1,0,6.99278,0.181966
-6.92034,0.981174,0.987852,2,3,0,7.16895,0.181807
-7.73191,0.894771,0.987852,2,3,0,7.99614,0.106522
-7.79423,0.992142,0.987852,1,1,0,7.93858,0.103165
-8.44393,0.976478,0.987852,2,3,0,8.46368,0.0759505
-8.53369,0.991688,0.987852,1,1,0,8.7439,0.0730132
-6.95731,0.977765,0.987852,1,3,0,8.54572,0.175474
-8.2031,0.835501,0.987852,1,3,0,8.36993,0.0846745
-6.7771,0.903957,0.987852,1,3,0,8.82597,0.280921
-6.74817,0.999215,0.987852,2,3,0,6.78212,0.252172
-8.70566,0.708583,0.987852,2,3,0,8.72996,0.0677939
-7.05264,0.999753,0.987852,2,3,0,8.70299,0.161804
-6.77665,0.997722,0.987852,1,3,0,7.01507,0.220914
-6.77665,0.728883,0.987852,1,3,0,8.16833,0.220914
-6.76319,0.996509,0.987852,2,3,0,6.80965,0.228662
-6.75441,0.988779,0.987852,2,3,0,6.84345,0.264298
-7.65896,0.73528,0.987852,2,3,0,8.50053,0.437571
-8.32082,0.933691,0.987852,2,3,0,8.51974,0.500254
-7.41182,1,0.987852,1,1,0,8.12128,0.408524
-6.78589,0.868853,0.987852,2,3,0,8.147,0.285402
-7.25101,0.80703,0.987852,2,3,0,7.93376,0.386784
-6.75027,1,0.987852,1,3,0,7.17234,0.258446
-6.98172,0.943343,0.987852,2,3,0,7.13496,0.341168
-6.82017,1,0.987852,1,1,0,6.93794,0.299359
-7.25522,0.840008,0.987852,1,3,0,7.75158,0.140048
-7.00883,0.931834,0.987852,1,3,0,7.95103,0.346598
-6.77363,1,0.987852,2,3,0,6.9726,0.222446
-6.76338,0.990134,0.987852,2,3,0,6.84875,0.272322
-6.76548,0.999437,0.987852,1,1,0,6.76906,0.273831
-6.74907,1,0.987852,1,3,0,6.76214,0.25576
-6.76104,0.969426,0.987852,2,3,0,6.93443,0.230203
-7.00211,0.818216,0.987852,2,3,0,7.94622,0.168653
-7.00211,0.778827,0.987852,1,3,0,8.88909,0.168653
-7.03264,0.935478,0.987852,1,3,0,7.59089,0.351156
-7.03264,0.656307,0.987852,1,1,0,7.92078,0.351156
-7.01392,1,0.987852,1,1,0,7.10044,0.347587
-6.83675,0.956612,0.987852,1,3,0,7.26698,0.199962
-6.75981,1,0.987852,2,3,0,6.81816,0.269517
-6.76156,0.999537,0.987852,1,1,0,6.76426,0.270932
-6.87974,0.958387,0.987852,2,3,0,7.02174,0.317492
-7.2652,0.889576,0.987852,1,1,0,7.26939,0.388822
-7.14216,1,0.987852,1,1,0,7.32309,0.370176
-8.34773,0.674388,0.987852,1,1,0,8.36939,0.502485
-6.76757,1,0.987852,1,3,0,8.30784,0.225841
-6.78546,0.995842,0.987852,1,1,0,6.78701,0.21688
-7.03033,0.931441,0.987852,1,3,0,7.20515,0.350722
-7.25772,0.664529,0.987852,2,3,0,8.9677,0.38775
-7.65445,0.878729,0.987852,1,1,0,7.7551,0.437077
-6.75091,1,0.987852,1,3,0,7.50061,0.259577
-7.05082,0.820343,0.987852,2,3,0,7.7986,0.162037
-7.27724,0.961403,0.987852,1,1,0,7.29159,0.138068
-6.98103,0.936516,0.987852,1,3,0,7.93735,0.341026
-7.0593,0.771816,0.987852,2,3,0,8.23311,0.356057
-6.88643,0.936537,0.987852,1,3,0,7.43443,0.188372
-6.74881,0.906261,0.987852,2,3,0,7.77064,0.254991
-6.85468,0.975257,0.987852,1,3,0,6.86843,0.310463
-6.74941,0.998324,0.987852,1,3,0,6.86205,0.243457
-7.20255,0.91465,0.987852,2,3,0,7.40656,0.379619
-7.20255,0.82113,0.987852,1,1,0,7.67699,0.379619
-6.7723,1,0.987852,1,3,0,7.09463,0.278196
-7.06144,0.938883,0.987852,1,3,0,7.06779,0.356443
-6.75082,0.997113,0.987852,2,3,0,7.0926,0.240726
-6.81632,0.981977,0.987852,1,3,0,6.84565,0.297978
-8.49785,0.72172,0.987852,2,3,0,8.49796,0.0741674
-7.76703,1,0.987852,2,3,0,8.42561,0.104609
-7.76703,0.933233,0.987852,1,1,0,8.32481,0.104609
-8.02571,0.969412,0.987852,1,1,0,8.11544,0.0920349
-6.92006,0.981081,0.987852,1,3,0,7.96453,0.181858
-6.7492,0.917486,0.987852,2,3,0,7.56854,0.243961
-6.9798,0.943564,0.987852,1,3,0,7.03682,0.340772
-7.33879,0.796052,0.987852,2,3,0,8.30223,0.132826
-6.95528,0.984541,0.987852,2,3,0,7.56828,0.175804
-6.87516,1,0.987852,1,1,0,6.9502,0.190759
-6.84339,0.986951,0.987852,2,3,0,7.02987,0.198229
-6.76437,0.995717,0.987852,2,3,0,6.88146,0.227863
-6.75991,1,0.987852,2,3,0,6.76523,0.231062
-7.26567,0.893109,0.987852,1,3,0,7.38054,0.139101
-7.0689,1,0.987852,1,1,0,7.25236,0.159755
-7.24155,0.970482,0.987852,1,1,0,7.26616,0.141307
-6.9273,0.931468,0.987852,1,3,0,7.78727,0.329309
-6.74926,0.998736,0.987852,1,3,0,6.93075,0.243803
-6.87471,0.815008,0.987852,2,3,0,8.02002,0.190857
-6.77795,0.998846,0.987852,1,3,0,6.85348,0.220279
-6.88174,0.763564,0.987852,2,3,0,8.65824,0.189351
-6.76721,0.999001,0.987852,1,3,0,6.85954,0.226064
-6.94404,0.950456,0.987852,1,3,0,7.05258,0.333114
-6.74832,1,0.987852,1,3,0,6.92316,0.253066
-6.86787,0.968669,0.987852,1,3,0,6.911,0.19237
-6.75317,0.993824,0.987852,1,3,0,6.90444,0.262827
-7.6904,0.676543,0.987852,2,3,0,8.76264,0.108858
-7.81813,0.983871,0.987852,1,1,0,7.93618,0.101922
-10.6403,0.818413,0.987852,2,3,0,10.981,0.0317466
-6.9459,0.867636,0.987852,1,3,0,11.7549,0.177351
-7.13871,0.964479,0.987852,1,1,0,7.14547,0.151648
-6.75933,0.978688,0.987852,1,3,0,7.2602,0.269102
-7.86848,0.773389,0.987852,1,3,0,7.95052,0.45933
-6.7908,1,0.987852,2,3,0,7.97412,0.214679
-6.91526,0.980328,0.987852,1,3,0,6.91568,0.18274
-7.13101,0.959568,0.987852,1,1,0,7.13334,0.152493
-6.74863,1,0.987852,2,3,0,7.07195,0.254374
-6.76245,0.995936,0.987852,1,3,0,6.76982,0.229176
-6.95494,0.966558,0.987852,2,3,0,7.02746,0.175859
-6.74819,0.998269,0.987852,1,3,0,6.96354,0.247721
-6.74819,0.636004,0.987852,1,3,0,8.44167,0.247721
-6.74944,0.999596,0.987852,1,3,0,6.75041,0.256702
-7.05234,0.91962,0.987852,1,3,0,7.1837,0.161842
-6.98455,1,0.987852,2,3,0,7.07181,0.171232
-6.92138,1,0.987852,1,1,0,6.99424,0.181618
-6.83663,0.977596,0.987852,1,3,0,7.15299,0.304906
-7.08872,0.928182,0.987852,1,1,0,7.09107,0.361248
-6.79469,1,0.987852,1,3,0,7.00476,0.289419
-6.88006,0.940671,0.987852,2,3,0,7.13775,0.317578
-6.86541,1,0.987852,1,1,0,6.90558,0.313556
-6.78041,1,0.987852,1,1,0,6.84226,0.282675
-7.22608,0.906014,0.987852,1,3,0,7.23631,0.383139
-6.85194,0.942155,0.987852,1,3,0,7.54486,0.196094
-6.94815,0.993457,0.987852,2,3,0,6.95374,0.176976
-6.92871,1,0.987852,1,1,0,6.97808,0.180307
-7.08387,0.970766,0.987852,1,1,0,7.09265,0.157926
-7.08387,0.950145,0.987852,1,1,0,7.34546,0.157926
-6.84183,0.988637,0.987852,2,3,0,7.21873,0.19863
-6.76195,0.951688,0.987852,2,3,0,7.25947,0.271237
-6.86146,0.965412,0.987852,1,3,0,6.9521,0.193832
-6.76093,0.990985,0.987852,1,3,0,6.91967,0.270432
-6.84175,0.989663,0.987852,2,3,0,6.84249,0.198649
-7.43117,0.856139,0.987852,1,3,0,7.8325,0.410965
-7.30738,1,0.987852,1,1,0,7.54054,0.394729
-6.7504,0.952546,0.987852,2,3,0,7.60276,0.258691
-7.19394,0.886602,0.987852,2,3,0,7.51712,0.378308
-6.90428,1,0.987852,2,3,0,7.11833,0.323798
-7.39094,0.861005,0.987852,1,1,0,7.39566,0.405852
-7.35826,1,0.987852,1,1,0,7.56064,0.401586
-6.92023,1,0.987852,1,1,0,7.23197,0.327654
-7.28551,0.893819,0.987852,1,1,0,7.29743,0.391692
-6.93315,0.907905,0.987852,1,3,0,7.81281,0.179529
-6.84978,0.73337,0.987852,2,3,0,9.84184,0.196624
-6.88287,0.99307,0.987852,1,1,0,6.89783,0.189113
-7.54238,0.906404,0.987852,1,3,0,7.58698,0.117928
-7.30424,1,0.987852,1,1,0,7.54902,0.135717
-7.70065,0.943444,0.987852,1,1,0,7.71805,0.108273
-7.02348,0.987032,0.987852,2,3,0,7.92303,0.165661
-8.43997,0.852762,0.987852,2,3,0,8.72333,0.0760837
-7.24301,0.955213,0.987852,1,3,0,8.3216,0.141172
-7.4916,0.962196,0.987852,1,1,0,7.52482,0.121347
-7.64186,0.979312,0.987852,1,1,0,7.72858,0.111698
-8.16718,0.937708,0.987852,1,1,0,8.19331,0.0860948
-6.80194,1,0.987852,1,3,0,8.26529,0.210523
-7.84723,0.808469,0.987852,1,3,0,8.09004,0.10044
