# stan_version_major = 2
# stan_version_minor = 24
# stan_version_patch = 0
# model = simple_bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/simple-bernoulli.json
# init = 2 (Default)
# random
#   seed = 3649689744 (Default)
# output
#   file = data/simple-bernoulli_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.98132
# Diagonal elements of inverse mass matrix:
# 0.51542
-6.90538,0.98716,0.98132,1,1,0,6.91895,0.184599
-6.76571,1,0.98132,2,3,0,6.87289,0.273985
-7.59135,0.859003,0.98132,2,3,0,7.63477,0.114789
-6.76161,0.946674,0.98132,1,3,0,7.7501,0.270973
-6.79402,0.990363,0.98132,1,1,0,6.79473,0.289128
-6.7964,0.999273,0.98132,1,1,0,6.80963,0.290155
-6.86468,0.978887,0.98132,1,1,0,6.87089,0.313351
-7.342,0.852055,0.98132,1,1,0,7.34671,0.399425
-6.7631,0.965766,0.98132,2,3,0,7.56715,0.228725
-7.22862,0.920021,0.98132,2,3,0,7.36483,0.142521
-7.0115,1,0.98132,1,1,0,7.20298,0.167319
-6.98387,1,0.98132,1,1,0,7.05345,0.171332
-6.84911,1,0.98132,1,1,0,6.95761,0.19679
-7.57776,0.916099,0.98132,2,3,0,7.76531,0.428494
-7.1562,1,0.98132,2,3,0,7.51694,0.372427
-7.36021,0.930547,0.98132,1,1,0,7.4687,0.401844
-6.74806,1,0.98132,1,3,0,7.24672,0.248839
-6.84225,0.976204,0.98132,1,3,0,6.86128,0.198522
-6.7591,0.977085,0.98132,2,3,0,7.00893,0.26891
-6.77449,0.933349,0.98132,2,3,0,7.09571,0.222001
-8.39137,0.550125,0.98132,2,3,0,9.88886,0.50606
-7.36472,1,0.98132,2,3,0,8.11775,0.130734
-7.56257,0.989486,0.98132,2,3,0,7.63429,0.116615
-7.00505,0.983033,0.98132,1,3,0,7.4575,0.168232
-6.96818,1,0.98132,2,3,0,7.03944,0.173743
-6.79939,0.967723,0.98132,2,3,0,7.16086,0.291414
-6.88542,0.973335,0.98132,1,1,0,6.89114,0.318997
-7.30977,0.943565,0.98132,2,3,0,7.31978,0.395057
-7.02615,1,0.98132,2,3,0,7.26885,0.34993
-6.76013,1,0.98132,1,3,0,6.95101,0.269784
-7.06148,0.910859,0.98132,1,3,0,7.21584,0.160682
-7.8896,0.888579,0.98132,1,3,0,7.90201,0.0983416
-6.79363,0.998878,0.98132,1,3,0,7.84324,0.213574
-6.79363,0.911629,0.98132,1,3,0,7.19265,0.213574
-7.3726,0.891335,0.98132,1,3,0,7.43035,0.130111
-7.05556,1,0.98132,1,1,0,7.3239,0.161431
-6.79821,0.998944,0.98132,1,3,0,6.9999,0.211858
-7.268,0.936891,0.98132,2,3,0,7.39666,0.389221
-7.4222,0.946435,0.98132,1,1,0,7.57546,0.409837
-6.8069,0.977706,0.98132,1,3,0,7.52578,0.208825
-6.86358,0.86344,0.98132,2,3,0,7.87631,0.193342
-6.8081,1,0.98132,1,1,0,6.85589,0.208427
-6.79625,1,0.98132,1,1,0,6.815,0.212583
-6.92438,0.969773,0.98132,1,1,0,6.92441,0.181077
-6.84217,0.955178,0.98132,2,3,0,7.28779,0.306664
-7.35785,0.84229,0.98132,1,1,0,7.35905,0.401533
-6.82236,0.968763,0.98132,1,3,0,7.50874,0.203986
-6.89905,0.982138,0.98132,1,1,0,6.90477,0.185828
-6.97162,0.984169,0.98132,1,1,0,6.99221,0.173205
-6.97162,0.631048,0.98132,1,3,0,9.43716,0.173205
-7.85431,0.804086,0.98132,1,3,0,8.45962,0.457925
-6.95635,1,0.98132,2,3,0,7.77381,0.17563
-7.32546,0.565637,0.98132,2,3,0,10.9426,0.133927
-7.32546,0.92687,0.98132,1,1,0,7.74811,0.133927
-7.58608,0.934173,0.98132,2,3,0,8.27383,0.115119
-7.0133,0.982333,0.98132,1,3,0,7.47898,0.167067
-6.75612,0.941088,0.98132,2,3,0,7.50301,0.266123
-6.81395,0.969704,0.98132,2,3,0,6.91636,0.297108
-7.03908,0.970793,0.98132,2,3,0,7.04185,0.352358
-8.33634,0.540108,0.98132,2,3,0,10.468,0.0796862
-8.17458,1,0.98132,1,1,0,8.50139,0.0857991
-6.83898,0.999891,0.98132,2,3,0,8.12077,0.199371
-6.74821,1,0.98132,2,3,0,6.83552,0.252453
-7.18332,0.738674,0.98132,2,3,0,8.37627,0.146961
-7.00431,1,0.98132,1,1,0,7.16904,0.168337
-7.06636,0.987387,0.98132,1,1,0,7.10976,0.16007
-7.38035,0.89308,0.98132,1,3,0,8.04263,0.404481
-7.38035,0.722532,0.98132,1,3,0,8.46173,0.404481
-8.0433,0.784775,0.98132,1,1,0,8.19053,0.475993
-7.13296,1,0.98132,2,3,0,7.84253,0.152278
-6.90246,1,0.98132,1,1,0,7.08715,0.185163
-6.76209,0.98837,0.98132,1,3,0,6.94869,0.27135
-7.5125,0.829154,0.98132,1,3,0,7.5382,0.420888
-7.28545,1,0.98132,2,3,0,7.58253,0.391684
-6.95803,1,0.98132,2,3,0,7.20663,0.336181
-7.14325,0.939107,0.98132,1,1,0,7.18715,0.370351
-7.44075,0.900098,0.98132,1,1,0,7.53585,0.412162
-6.78379,1,0.98132,1,3,0,7.23625,0.284383
-6.98497,0.971984,0.98132,2,3,0,6.98501,0.341834
-6.90825,1,0.98132,1,1,0,6.99859,0.324774
-6.74967,0.999602,0.98132,1,3,0,6.89812,0.242862
-6.74967,0.695395,0.98132,1,3,0,8.24991,0.242862
-6.75143,0.998364,0.98132,2,3,0,6.75987,0.260418
-6.84501,0.972632,0.98132,1,3,0,6.88563,0.197815
-6.82126,1,0.98132,1,1,0,6.85264,0.20431
-6.95041,0.988173,0.98132,2,3,0,6.95083,0.334522
-8.26792,0.629076,0.98132,1,1,0,8.27166,0.495811
-7.70173,1,0.98132,1,1,0,8.32704,0.442196
-9.53235,0.5081,0.98132,1,1,0,9.71129,0.585521
-7.58313,1,0.98132,1,1,0,8.94886,0.429107
-7.54095,1,0.98132,1,1,0,7.83339,0.424241
-7.33182,1,0.98132,1,1,0,7.63555,0.398058
-7.33182,0.705533,0.98132,1,1,0,8.0488,0.398058
-7.37212,0.985693,0.98132,1,1,0,7.56237,0.403409
-7.13816,1,0.98132,1,1,0,7.38892,0.369527
-6.75588,0.98078,0.98132,2,3,0,7.26258,0.234554
-6.75588,0.905945,0.98132,1,3,0,7.14346,0.234554
-6.7674,0.995291,0.98132,1,3,0,6.78691,0.275127
-6.80239,0.989505,0.98132,1,1,0,6.80407,0.292644
-7.17046,0.872077,0.98132,1,3,0,7.48938,0.148278
-7.32713,0.972036,0.98132,1,1,0,7.37876,0.133788
-7.40344,0.987159,0.98132,1,1,0,7.50075,0.127728
-6.75966,0.960566,0.98132,1,3,0,7.51464,0.269383
-7.94184,0.697772,0.98132,1,3,0,8.56644,0.0958461
-6.93961,0.993758,0.98132,1,3,0,7.81147,0.178414
-6.972,0.993035,0.98132,1,1,0,7.00933,0.173147
-6.97322,0.971875,0.98132,2,3,0,7.33154,0.172957
-6.85828,1,0.98132,1,1,0,6.95466,0.194575
-6.74802,0.998541,0.98132,1,3,0,6.85269,0.250168
-6.8305,0.84818,0.98132,2,3,0,7.585,0.20166
-7.40234,0.933435,0.98132,2,3,0,7.53144,0.407316
-7.11871,1,0.98132,2,3,0,7.39043,0.366331
-7.70572,0.929456,0.98132,2,3,0,7.77184,0.442622
-7.70572,0.207895,0.98132,1,1,0,10.54,0.442622
-7.0169,1,0.98132,2,3,0,7.55643,0.166565
-6.75029,0.999219,0.98132,1,3,0,6.9935,0.241639
-7.19117,0.892176,0.98132,1,3,0,7.26156,0.377885
-6.80576,0.975445,0.98132,1,3,0,7.31313,0.209208
-6.89072,0.979919,0.98132,1,1,0,6.89319,0.187493
-7.18962,0.979476,0.98132,2,3,0,7.18975,0.146325
-8.48667,0.912232,0.98132,2,3,0,8.58792,0.513696
-6.8413,1,0.98132,1,3,0,7.93041,0.306391
-7.43672,0.819752,0.98132,1,1,0,7.43718,0.411659
-7.92543,0.836293,0.98132,1,1,0,8.10611,0.464892
-8.43444,0.942537,0.98132,2,3,0,8.78999,0.50954
-6.88297,1,0.98132,1,3,0,7.89654,0.318352
-7.3688,0.781684,0.98132,2,3,0,7.98142,0.130411
-6.75263,0.968882,0.98132,1,3,0,7.4404,0.262131
-6.88763,0.960613,0.98132,1,3,0,6.94714,0.188124
-7.05981,0.987773,0.98132,2,3,0,7.06563,0.160892
-7.0336,1,0.98132,1,1,0,7.11271,0.164293
-7.02343,0.948089,0.98132,1,3,0,7.52974,0.349414
-7.02343,0.513084,0.98132,1,1,0,8.22399,0.349414
-8.04983,0.527064,0.98132,1,3,0,9.51628,0.0909806
-6.87386,1,0.98132,1,3,0,7.95099,0.191043
-8.24286,0.804499,0.98132,2,3,0,8.87326,0.493678
-8.55683,0.889732,0.98132,1,1,0,9.04986,0.519176
-10.0712,0.575324,0.98132,1,1,0,10.5562,0.616198
-7.10703,1,0.98132,1,1,0,8.99909,0.364375
-6.77009,1,0.98132,1,3,0,7.00575,0.276852
-7.02447,0.941134,0.98132,1,3,0,7.02631,0.349612
-8.09835,0.850248,0.98132,2,3,0,8.11901,0.481002
-6.78529,0.887038,0.98132,2,3,0,8.85892,0.21695
-6.75863,1,0.98132,1,1,0,6.77847,0.232094
-6.79,0.991861,0.98132,1,1,0,6.79003,0.214999
-6.86181,0.867902,0.98132,2,3,0,7.76637,0.193752
-9.18417,0.591487,0.98132,1,3,0,9.74744,0.563677
-6.97489,1,0.98132,2,3,0,8.39611,0.339756
-6.84023,1,0.98132,1,1,0,6.94415,0.306055
-6.77461,0.955122,0.98132,2,3,0,7.05246,0.279537
-6.92247,0.979193,0.98132,2,3,0,6.92651,0.181422
-7.15874,0.951832,0.98132,1,1,0,7.16333,0.149501
-7.55093,0.933549,0.98132,1,1,0,7.56447,0.117369
-7.63718,0.99568,0.98132,2,3,0,7.76624,0.111979
-7.02839,0.980985,0.98132,1,3,0,7.52526,0.164994
-6.77372,1,0.98132,1,3,0,6.97952,0.222401
-7.9947,0.755185,0.98132,1,3,0,8.30451,0.0934171
-8.66357,0.927025,0.98132,1,1,0,8.70791,0.0690248
-6.9029,1,0.98132,2,3,0,8.18568,0.323458
-6.84099,1,0.98132,1,1,0,6.90256,0.306292
-7.17108,0.896966,0.98132,1,1,0,7.17545,0.374775
-7.0219,1,0.98132,1,1,0,7.1882,0.349123
-7.0219,0.559138,0.98132,1,1,0,8.07522,0.349123
-6.77169,0.887744,0.98132,2,3,0,7.52539,0.277831
-6.91399,0.901049,0.98132,2,3,0,7.26299,0.326167
-6.9026,0.944442,0.98132,1,3,0,7.22211,0.185137
-6.74852,0.942719,0.98132,2,3,0,7.42216,0.246077
-8.99239,0.581349,0.98132,1,3,0,9.17675,0.550845
-7.17954,1,0.98132,1,1,0,8.36711,0.376093
-7.36797,0.935526,0.98132,1,1,0,7.48622,0.402864
-7.31583,1,0.98132,1,1,0,7.53229,0.395888
-6.98157,1,0.98132,2,3,0,7.22138,0.17168
-7.78065,0.881131,0.98132,2,3,0,8.1801,0.103882
-6.78777,1,0.98132,1,3,0,7.72911,0.215908
-6.75185,1,0.98132,1,3,0,6.77917,0.239175
-6.74866,1,0.98132,1,3,0,6.75098,0.245538
-7.38079,0.896136,0.98132,2,3,0,7.47723,0.12947
-6.81835,1,0.98132,2,3,0,7.2334,0.29871
-8.79032,0.656728,0.98132,2,3,0,8.79952,0.0654031
-6.79757,0.9572,0.98132,1,3,0,9.52771,0.290652
-6.79757,0.946898,0.98132,1,3,0,7.04276,0.290652
-6.79757,0.59432,0.98132,1,3,0,8.86157,0.290652
-6.79757,0.721942,0.98132,1,3,0,7.68558,0.290652
-7.45223,0.851684,0.98132,1,3,0,7.45538,0.413586
-6.80475,1,0.98132,2,3,0,7.53357,0.209552
-7.21635,0.926684,0.98132,1,3,0,7.2363,0.143694
-6.80449,0.928299,0.98132,2,3,0,7.70082,0.293486
-7.0724,0.900512,0.98132,1,3,0,7.33929,0.159323
-7.03043,0.938544,0.98132,2,3,0,7.59327,0.35074
-7.28852,0.914448,0.98132,1,1,0,7.34942,0.392114
-6.75441,1,0.98132,1,3,0,7.24027,0.23605
-8.70538,0.623652,0.98132,1,3,0,8.91963,0.530411
-9.01069,0.893267,0.98132,1,1,0,9.6754,0.552096
-7.11511,1,0.98132,2,3,0,8.34374,0.365731
-7.97339,0.885782,0.98132,2,3,0,8.02452,0.469473
-6.7483,1,0.98132,1,3,0,7.69496,0.252978
-7.86111,0.734711,0.98132,1,3,0,8.31305,0.0997449
-7.54167,1,0.98132,1,1,0,7.88229,0.117975
-6.76725,0.996619,0.98132,1,3,0,7.499,0.226037
-6.77261,0.998611,0.98132,1,1,0,6.7766,0.222986
-7.03727,0.947628,0.98132,1,3,0,7.05304,0.163806
-6.9661,0.973143,0.98132,2,3,0,7.38444,0.174071
-7.27677,0.971967,0.98132,2,3,0,7.27678,0.390464
-6.89969,1,0.98132,2,3,0,7.18722,0.185703
-6.75467,0.991474,0.98132,1,3,0,6.92608,0.264599
-7.10299,0.839037,0.98132,2,3,0,7.62264,0.36369
-7.44148,0.962524,0.98132,2,3,0,7.5196,0.412253
-6.7737,1,0.98132,1,3,0,7.24102,0.279015
-6.87298,0.962501,0.98132,1,3,0,6.97463,0.191234
-7.14258,0.943257,0.98132,1,1,0,7.14271,0.151228
-7.50439,0.979244,0.98132,2,3,0,7.51957,0.120469
-8.61652,0.856008,0.98132,1,3,0,8.61982,0.0704358
# 
#  Elapsed Time: 0.006 seconds (Warm-up)
#                0.017 seconds (Sampling)
#                0.023 seconds (Total)
# 
